Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy,Precision,Recall,F1-Score,Relevant labeled,TP,TN,FP,FN,Prevalence,representation,category
2022-11-25 21:04,2474260,svm,relevance,20newsgroup,3765,1,44,0.04967257627,0.04967257627,1,0.094643944,7,933,0,17850,0,0.06247011952,bow,talk.politics.mideast
2022-11-25 21:05,2474260,svm,relevance,20newsgroup,3765,3,129,0.04840089849,0.04835000267,1,0.09224019183,36,904,1,17793,0,0.05205843293,bow,talk.politics.mideast
2022-11-25 21:06,2474260,svm,relevance,20newsgroup,3765,5,210,0.0472149111,0.0472149111,1,0.09017234304,61,879,0,17738,0,0.04590438247,bow,talk.politics.mideast
2022-11-25 21:07,2474260,svm,relevance,20newsgroup,3765,10,395,0.04486762153,0.04486762153,1,0.08588192533,113,827,0,17605,0,0.04696414343,bow,talk.politics.mideast
2022-11-25 21:09,2474260,svm,relevance,20newsgroup,3765,20,710,0.0429982889,0.0429982889,1,0.08245131245,161,779,0,17338,0,0.04708964143,bow,talk.politics.mideast
2022-11-25 21:09,2474260,svm,relevance,20newsgroup,4707,1,47,0.05154419595,0.04987464661,1,0.09501066965,5,935,33,17812,0,0.0350223072,bow,talk.politics.mideast
2022-11-25 21:11,2474260,svm,relevance,20newsgroup,4707,3,138,0.04788913264,0.04788913264,1,0.09140114379,45,895,0,17794,0,0.06253452305,bow,talk.politics.mideast
2022-11-25 21:12,2474260,svm,relevance,20newsgroup,4707,5,225,0.04660789162,0.04660789162,1,0.08906466691,73,867,0,17735,0,0.05202039516,bow,talk.politics.mideast
2022-11-25 21:14,2474260,svm,relevance,20newsgroup,4707,10,425,0.04390827084,0.04390827084,1,0.08412285268,132,808,0,17594,0,0.05090503505,bow,talk.politics.mideast
2022-11-25 21:16,2474260,svm,relevance,20newsgroup,4707,20,760,0.04090330437,0.04090330437,1,0.07859193874,201,739,0,17328,0,0.0514515615,bow,talk.politics.mideast
2022-11-25 21:19,2474260,svm,relevance,20newsgroup,9414,1,54,0.04948596388,0.04913140787,1,0.09366111337,18,922,7,17844,0,0.06145634162,bow,talk.politics.mideast
2022-11-25 21:22,2474260,svm,relevance,20newsgroup,9414,3,159,0.04740732805,0.04735629721,1,0.09043015703,56,884,1,17783,0,0.05052581262,bow,talk.politics.mideast
2022-11-25 21:26,2474260,svm,relevance,20newsgroup,9414,5,260,0.0452954166,0.0452954166,1,0.08666529266,99,841,0,17726,0,0.04981198215,bow,talk.politics.mideast
2022-11-25 21:31,2474260,svm,relevance,20newsgroup,9414,10,495,0.04129391228,0.04129391228,1,0.07931269317,183,757,0,17575,0,0.04952198853,bow,talk.politics.mideast
2022-11-25 21:37,2474260,svm,relevance,20newsgroup,9414,20,910,0.03588770441,0.03588770441,1,0.0692887931,297,643,0,17274,0,0.04997370937,bow,talk.politics.mideast
2022-11-25 21:43,2474260,svm,relevance,20newsgroup,14121,1,58,0.04923011349,0.04917945439,1,0.09374841298,17,923,1,17845,0,0.04491183344,bow,talk.politics.mideast
2022-11-25 21:50,2474260,svm,relevance,20newsgroup,14121,3,171,0.04690180103,0.0466974051,1,0.08922808995,69,871,4,17781,0,0.05894058494,bow,talk.politics.mideast
2022-11-25 21:57,2474260,svm,relevance,20newsgroup,14121,5,280,0.04442767024,0.04442767024,1,0.08507562852,116,824,0,17723,0,0.04790099851,bow,talk.politics.mideast
2022-11-25 22:06,2474260,svm,relevance,20newsgroup,14121,10,535,0.03958014433,0.03958014433,1,0.07614640303,216,724,0,17568,0,0.05147758657,bow,talk.politics.mideast
2022-11-25 22:17,2474260,svm,relevance,20newsgroup,14121,20,990,0.03212423614,0.03212423614,1,0.06224877784,367,573,0,17264,0,0.05015402592,bow,talk.politics.mideast
2022-11-25 22:27,2474260,svm,relevance,20newsgroup,18828,1,61,0.0488116807,0.0488116807,1,0.09307997155,24,916,0,17850,0,0.06441204589,bow,talk.politics.mideast
2022-11-25 22:38,2474260,svm,relevance,20newsgroup,18828,3,180,0.04628090309,0.04628090309,1,0.08846745259,77,863,0,17784,0,0.05152963671,bow,talk.politics.mideast
2022-11-25 22:50,2474260,svm,relevance,20newsgroup,18828,5,295,0.04365421973,0.04365421973,1,0.08365648105,131,809,0,17723,0,0.04875239006,bow,talk.politics.mideast
2022-11-25 23:04,2474260,svm,relevance,20newsgroup,18828,10,565,0.03854999452,0.03854999452,1,0.0742381103,236,704,0,17558,0,0.04676147228,bow,talk.politics.mideast
2022-11-25 23:21,2474260,svm,relevance,20newsgroup,18828,20,1050,0.02947628959,0.02947628959,1,0.05726463035,416,524,0,17253,0,0.05165790312,bow,talk.politics.mideast
2022-11-25 23:21,2474260,logreg,relevance,20newsgroup,941,1,31,0.8566716323,0.2461848546,0.9183673469,0.3882833787,9,855,15247,2618,76,0.04017003188,sbert,talk.politics.mideast
2022-11-25 23:21,2474260,logreg,relevance,20newsgroup,941,3,90,0.9775844586,0.8826219512,0.6279826464,0.7338403042,18,579,17738,77,343,0.03049946865,sbert,talk.politics.mideast
2022-11-25 23:21,2474260,logreg,relevance,20newsgroup,941,5,145,0.9549834065,0.5208462974,0.9218061674,0.6656063618,32,837,17004,770,71,0.04731137088,sbert,talk.politics.mideast
2022-11-25 23:21,2474260,logreg,relevance,20newsgroup,941,10,265,0.9351901735,0.4235,0.9442586399,0.5847428374,43,847,16512,1153,50,0.04731137088,sbert,talk.politics.mideast
2022-11-25 23:21,2474260,logreg,relevance,20newsgroup,941,20,450,0.9607117593,0.5578457447,0.9363839286,0.6991666667,44,839,16816,665,57,0.05210945802,sbert,talk.politics.mideast
2022-11-25 23:22,2474260,logreg,relevance,20newsgroup,1882,1,37,0.6772751464,0.1282570932,0.9547413793,0.2261357836,12,886,11840,6022,42,0.04072794899,sbert,talk.politics.mideast
2022-11-25 23:22,2474260,logreg,relevance,20newsgroup,1882,3,108,0.9266520647,0.3920111472,0.9295154185,0.5514537733,32,844,16502,1309,64,0.04481934113,sbert,talk.politics.mideast
2022-11-25 23:22,2474260,logreg,relevance,20newsgroup,1882,5,175,0.8430195153,0.2280234417,0.9661399549,0.3689655172,54,856,14868,2898,30,0.05590329437,sbert,talk.politics.mideast
2022-11-25 23:22,2474260,logreg,relevance,20newsgroup,1882,10,325,0.9633553129,0.564664311,0.9279907085,0.7021089631,79,799,17025,616,62,0.05093783209,sbert,talk.politics.mideast
2022-11-25 23:22,2474260,logreg,relevance,20newsgroup,1882,20,570,0.9712439064,0.6301587302,0.9308323564,0.7515380975,87,794,16938,466,59,0.04798087141,sbert,talk.politics.mideast
2022-11-25 23:23,2474260,logreg,relevance,20newsgroup,3765,1,44,0.165468775,0.0550729883,0.9891657638,0.104336895,17,913,2195,15665,10,0.0596812749,sbert,talk.politics.mideast
2022-11-25 23:23,2474260,logreg,relevance,20newsgroup,3765,3,129,0.8772596,0.2723431914,0.937360179,0.4220599345,46,838,15565,2239,56,0.0501062417,sbert,talk.politics.mideast
2022-11-25 23:23,2474260,logreg,relevance,20newsgroup,3765,5,210,0.952033088,0.4926017263,0.919447641,0.641509434,71,799,16925,823,70,0.04478884462,sbert,talk.politics.mideast
2022-11-25 23:24,2474260,logreg,relevance,20newsgroup,3765,10,395,0.7791341146,0.1638055843,0.9658536585,0.2801061008,120,792,13569,4043,28,0.04766135458,sbert,talk.politics.mideast
2022-11-25 23:24,2474260,logreg,relevance,20newsgroup,3765,20,710,0.9838273445,0.7596982759,0.9096774194,0.8279506753,165,705,17119,223,70,0.05021314741,sbert,talk.politics.mideast
2022-11-25 23:25,2474260,logreg,relevance,20newsgroup,4707,1,47,0.09004259851,0.05113825652,1,0.09730072368,19,921,770,17089,0,0.065583174,sbert,talk.politics.mideast
2022-11-25 23:25,2474260,logreg,relevance,20newsgroup,4707,3,138,0.657285034,0.1196911197,0.9763779528,0.2132416165,51,868,11416,6384,21,0.04981941789,sbert,talk.politics.mideast
2022-11-25 23:26,2474260,logreg,relevance,20newsgroup,4707,5,225,0.8642619073,0.2481134923,0.9602803738,0.3943391701,84,822,15255,2491,34,0.05648183556,sbert,talk.politics.mideast
2022-11-25 23:26,2474260,logreg,relevance,20newsgroup,4707,10,425,0.9806542767,0.7228915663,0.9,0.8017817372,140,720,17326,276,80,0.0502804334,sbert,talk.politics.mideast
2022-11-25 23:27,2474260,logreg,relevance,20newsgroup,4707,20,760,0.9455914098,0.4255575648,0.9592391304,0.5895615866,204,706,16378,953,30,0.05351497769,sbert,talk.politics.mideast
2022-11-25 23:29,2474260,logreg,relevance,20newsgroup,9414,1,54,0.05412027912,0.04915662651,1,0.09370693615,22,918,98,17757,0,0.04874123646,sbert,talk.politics.mideast
2022-11-25 23:32,2474260,logreg,relevance,20newsgroup,9414,3,159,0.7802656953,0.1698691742,0.9529816514,0.2883414296,68,831,13735,4061,41,0.05108349267,sbert,talk.politics.mideast
2022-11-25 23:34,2474260,logreg,relevance,20newsgroup,9414,5,260,0.7088921204,0.1310311441,0.9759615385,0.2310428226,108,812,12350,5385,20,0.05284576163,sbert,talk.politics.mideast
2022-11-25 23:36,2474260,logreg,relevance,20newsgroup,9414,10,495,0.8949378137,0.2773972603,0.9642857143,0.4308510638,184,729,15677,1899,27,0.05428457616,sbert,talk.politics.mideast
2022-11-25 23:39,2474260,logreg,relevance,20newsgroup,9414,20,910,0.9639448568,0.4987489575,0.9300155521,0.6492942454,297,598,16673,601,45,0.04952198853,sbert,talk.politics.mideast
2022-11-25 23:43,2474260,logreg,relevance,20newsgroup,14121,1,58,0.423783899,0.07704792005,0.9890350877,0.14295903,28,902,7052,10805,10,0.05829615466,sbert,talk.politics.mideast
2022-11-25 23:48,2474260,logreg,relevance,20newsgroup,14121,3,171,0.8944575472,0.2979576951,0.9488966318,0.4535109631,79,817,15870,1925,44,0.05336378443,sbert,talk.politics.mideast
2022-11-25 23:53,2474260,logreg,relevance,20newsgroup,14121,5,280,0.306895994,0.05916379878,0.9926289926,0.1116716191,126,808,4884,12849,6,0.0659549607,sbert,talk.politics.mideast
2022-11-25 23:58,2474260,logreg,relevance,20newsgroup,14121,10,535,0.9191996501,0.3171196948,0.935302391,0.4736467236,229,665,16149,1432,46,0.05268217548,sbert,talk.politics.mideast
2022-11-26 0:03,2474260,logreg,relevance,20newsgroup,14121,20,990,0.949879464,0.3829181495,0.9522123894,0.5461928934,375,538,16405,867,27,0.05171181219,sbert,talk.politics.mideast
2022-11-26 0:12,2474260,logreg,relevance,20newsgroup,18828,1,61,0.5994351487,0.1046455939,0.9572836802,0.1886670264,27,874,10375,7478,39,0.03914913958,sbert,talk.politics.mideast
2022-11-26 0:21,2474260,logreg,relevance,20newsgroup,18828,3,180,0.4928942994,0.08146778275,0.9778037383,0.1504043127,84,837,8354,9437,19,0.05279371149,sbert,talk.politics.mideast
2022-11-26 0:29,2474260,logreg,relevance,20newsgroup,18828,5,295,0.8366609109,0.2040436286,0.9563591022,0.3363297522,138,767,14738,2992,35,0.05711759082,sbert,talk.politics.mideast
2022-11-26 0:38,2474260,logreg,relevance,20newsgroup,18828,10,565,0.9590406308,0.4794622853,0.9264069264,0.6318897638,247,642,16872,697,51,0.05095522626,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.970354953,0.4974200206,0.9233716475,0.6465459423,418,482,16768,487,40,0.05210404716,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,941,1,31,0.3778995531,0.07347812302,0.9957035446,0.1368568687,9,927,6176,11689,4,0.04240170032,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,941,3,90,0.885573998,0.2891027845,0.9171210469,0.4396236278,23,841,15752,2068,76,0.04612114772,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,941,5,145,0.7782892624,0.1742546334,0.9526431718,0.2946185286,32,865,13675,4099,43,0.04641870351,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,941,10,265,0.9685917466,0.6198786039,0.9087875417,0.7370320253,41,817,17162,501,82,0.04541445271,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,941,20,450,0.9583718779,0.5433639947,0.9219620959,0.6837536172,43,827,16785,695,70,0.04686503719,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,1882,1,37,0.04933475253,0.04933475253,1,0.09403053203,13,927,0,17863,0,0.08815090329,sbert,talk.politics.mideast
2022-11-26 0:47,2474260,svm,relevance,20newsgroup,1882,3,108,0.7557561836,0.16004456,0.9472527473,0.2738246506,30,862,13285,4524,48,0.04054197662,sbert,talk.politics.mideast
2022-11-26 0:48,2474260,svm,relevance,20newsgroup,1882,5,175,0.7540210165,0.1588560886,0.9674157303,0.2729001585,50,861,13203,4559,29,0.05378320935,sbert,talk.politics.mideast
2022-11-26 0:48,2474260,svm,relevance,20newsgroup,1882,10,325,0.7502432169,0.1532496307,0.9595375723,0.2642891259,75,830,13051,4586,35,0.04803666312,sbert,talk.politics.mideast
2022-11-26 0:48,2474260,svm,relevance,20newsgroup,1882,20,570,0.7686366873,0.1635747058,0.9635722679,0.2796725784,89,820,13213,4193,31,0.0525,sbert,talk.politics.mideast
2022-11-26 0:49,2474260,svm,relevance,20newsgroup,3765,1,44,0.6041100996,0.1071557862,0.96,0.1927920104,15,888,10459,7399,37,0.03653386454,sbert,talk.politics.mideast
2022-11-26 0:49,2474260,svm,relevance,20newsgroup,3765,3,129,0.9828323885,0.8451380552,0.7857142857,0.8143435512,44,704,17673,129,192,0.0427622842,sbert,talk.politics.mideast
2022-11-26 0:50,2474260,svm,relevance,20newsgroup,3765,5,210,0.9523016598,0.4943253468,0.9011494253,0.6384364821,70,784,16945,802,86,0.04300398406,sbert,talk.politics.mideast
2022-11-26 0:50,2474260,svm,relevance,20newsgroup,3765,10,395,0.7842881944,0.1667722187,0.9645909646,0.2843772498,121,790,13666,3947,29,0.05775697211,sbert,talk.politics.mideast
2022-11-26 0:51,2474260,svm,relevance,20newsgroup,3765,20,710,0.8177954407,0.1853792415,0.9537869063,0.3104240652,161,743,14073,3265,36,0.04940438247,sbert,talk.politics.mideast
2022-11-26 0:52,2474260,svm,relevance,20newsgroup,4707,1,47,0.9712992545,0.6912350598,0.7518959913,0.7202906072,17,694,17547,310,229,0.03524537922,sbert,talk.politics.mideast
2022-11-26 0:52,2474260,svm,relevance,20newsgroup,4707,3,138,0.8084969768,0.1906516233,0.9282511211,0.3163323782,48,828,14282,3515,64,0.04082217973,sbert,talk.politics.mideast
2022-11-26 0:53,2474260,svm,relevance,20newsgroup,4707,5,225,0.9127513171,0.3370212766,0.9241540257,0.493919551,83,792,16187,1558,65,0.05367112811,sbert,talk.politics.mideast
2022-11-26 0:54,2474260,svm,relevance,20newsgroup,4707,10,425,0.5998261059,0.09601181684,0.975,0.1748095025,140,780,10258,7344,20,0.05657106437,sbert,talk.politics.mideast
2022-11-26 0:55,2474260,svm,relevance,20newsgroup,4707,20,760,0.5140311064,0.07690689111,0.9918588874,0.1427455575,203,731,8556,8774,6,0.05484225621,sbert,talk.politics.mideast
2022-11-26 0:58,2474260,svm,relevance,20newsgroup,9414,1,54,0.6003835295,0.1065407151,0.9674267101,0.191943128,19,891,10380,7472,30,0.02476099426,sbert,talk.politics.mideast
2022-11-26 1:01,2474260,svm,relevance,20newsgroup,9414,3,159,0.5354617527,0.09011658439,0.9896193772,0.1651906045,73,858,9138,8663,9,0.07149458254,sbert,talk.politics.mideast
2022-11-26 1:04,2474260,svm,relevance,20newsgroup,9414,5,260,0.6867022136,0.1219475201,0.9663461538,0.2165656566,108,804,11946,5789,28,0.05266730402,sbert,talk.politics.mideast
2022-11-26 1:07,2474260,svm,relevance,20newsgroup,9414,10,495,0.9746890683,0.6384180791,0.8944591029,0.7450549451,182,678,17190,384,80,0.04613129382,sbert,talk.politics.mideast
2022-11-26 1:10,2474260,svm,relevance,20newsgroup,9414,20,910,0.9805771055,0.681598063,0.8688271605,0.7639077341,292,563,17006,263,85,0.04657186106,sbert,talk.politics.mideast
2022-11-26 1:16,2474260,svm,relevance,20newsgroup,14121,1,58,0.2968725025,0.06444980147,0.9978046103,0.1210789211,29,909,4663,13195,2,0.06469088591,sbert,talk.politics.mideast
2022-11-26 1:21,2474260,svm,relevance,20newsgroup,14121,3,171,0.2250750429,0.05550107864,0.9895104895,0.1051067781,82,849,3350,14448,9,0.07006940018,sbert,talk.politics.mideast
2022-11-26 1:27,2474260,svm,relevance,20newsgroup,14121,5,280,0.9365396021,0.4027100271,0.9083129584,0.5580172738,122,743,16627,1102,75,0.04724665392,sbert,talk.politics.mideast
2022-11-26 1:32,2474260,svm,relevance,20newsgroup,14121,10,535,0.9785698666,0.6791620728,0.8591352859,0.7586206897,223,616,17284,291,101,0.05021351179,sbert,talk.politics.mideast
2022-11-26 1:39,2474260,svm,relevance,20newsgroup,14121,20,990,0.9513371083,0.3892215569,0.9090909091,0.5450733753,368,520,16449,816,52,0.05061504143,sbert,talk.politics.mideast
2022-11-26 1:48,2474260,svm,relevance,20newsgroup,18828,1,61,0.9239049345,0.3788732394,0.8848684211,0.5305719921,28,807,16531,1323,105,0.04009719567,sbert,talk.politics.mideast
2022-11-26 1:58,2474260,svm,relevance,20newsgroup,18828,3,180,0.9449777444,0.4510712218,0.9089848308,0.6029411765,83,779,16842,948,78,0.05002390057,sbert,talk.politics.mideast
2022-11-26 2:08,2474260,svm,relevance,20newsgroup,18828,5,295,0.4897474638,0.07722385142,0.9801488834,0.1431678144,134,790,8286,9440,16,0.05417304015,sbert,talk.politics.mideast
2022-11-26 2:18,2474260,svm,relevance,20newsgroup,18828,10,565,0.895685029,0.2592740327,0.9312320917,0.4056162246,242,650,15707,1857,48,0.05097195666,sbert,talk.politics.mideast
2022-11-26 2:30,2474260,svm,relevance,20newsgroup,18828,20,1050,0.9887495078,0.8371134021,0.770398482,0.8023715415,413,406,17171,79,121,0.04850979924,sbert,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,941,1,31,0.322196212,0.06396808982,0.9271948608,0.1196793809,6,866,5190,12672,68,0.02454835282,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,941,3,90,0.8265464055,0.1933438986,0.7887931034,0.3105642766,12,732,14755,3054,196,0.0234325186,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,941,5,145,0.1116047532,0.05157822507,0.9879518072,0.0980381501,27,902,1183,16586,11,0.05980871413,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,941,10,265,0.6226160974,0.1125365172,0.9800884956,0.2018913068,36,886,10671,6987,18,0.05077045696,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,941,20,450,0.9440060946,0.4579858884,0.7951002227,0.5811965812,42,714,16634,845,184,0.04619553666,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,1882,1,37,0.05859499734,0.04956189862,0.9913978495,0.09440434137,10,922,179,17681,8,0.08926673751,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,1882,3,108,0.1062556761,0.05123985701,0.9890470975,0.09743202417,27,903,1086,16720,10,0.0671360255,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,1882,5,175,0.767531632,0.1590954176,0.8921023359,0.27003367,41,802,13514,4239,97,0.04831562168,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,1882,10,325,0.5028645552,0.08554072894,0.9828375286,0.157383657,66,859,8445,9183,15,0.06544367694,glove,talk.politics.mideast
2022-11-26 2:30,2474260,logreg,relevance,20newsgroup,1882,20,570,0.9514706688,0.4904290429,0.8669778296,0.6264755481,83,743,16628,772,114,0.0530021254,glove,talk.politics.mideast
2022-11-26 2:31,2474260,logreg,relevance,20newsgroup,3765,1,44,0.187722941,0.05530039722,0.9611650485,0.1045836023,13,891,2635,15221,36,0.0435059761,glove,talk.politics.mideast
2022-11-26 2:31,2474260,logreg,relevance,20newsgroup,3765,3,129,0.9289228795,0.3695652174,0.6822742475,0.4794359577,43,612,16757,1044,285,0.0486188579,glove,talk.politics.mideast
2022-11-26 2:32,2474260,logreg,relevance,20newsgroup,3765,5,210,0.6502121717,0.1115400524,0.9224629418,0.1990159902,63,809,11296,6444,68,0.06023904382,glove,talk.politics.mideast
2022-11-26 2:32,2474260,logreg,relevance,20newsgroup,3765,10,395,0.9695095486,0.6358148893,0.7596153846,0.6922234392,108,632,17238,362,200,0.05234661355,glove,talk.politics.mideast
2022-11-26 2:32,2474260,logreg,relevance,20newsgroup,3765,20,710,0.6426008721,0.1059556787,0.974522293,0.1911305434,155,765,10877,6455,20,0.05237450199,glove,talk.politics.mideast
2022-11-26 2:33,2474260,logreg,relevance,20newsgroup,4707,1,47,0.8039936102,0.1732638066,0.7911255411,0.2842698814,16,731,14368,3488,193,0.0316762269,glove,talk.politics.mideast
2022-11-26 2:33,2474260,logreg,relevance,20newsgroup,4707,3,138,0.04810316229,0.04810316229,1,0.09179089238,41,899,0,17790,0,0.07539834289,glove,talk.politics.mideast
2022-11-26 2:34,2474260,logreg,relevance,20newsgroup,4707,5,225,0.8657671218,0.2412266835,0.8872093023,0.3793189162,80,763,15342,2400,97,0.0612555768,glove,talk.politics.mideast
2022-11-26 2:35,2474260,logreg,relevance,20newsgroup,4707,10,425,0.967014455,0.6045142296,0.7512195122,0.6699293094,120,616,17179,403,204,0.04564053537,glove,talk.politics.mideast
2022-11-26 2:35,2474260,logreg,relevance,20newsgroup,4707,20,760,0.9798527702,0.8050314465,0.6808510638,0.7377521614,188,512,17191,124,240,0.05169694073,glove,talk.politics.mideast
2022-11-26 2:37,2474260,logreg,relevance,20newsgroup,9414,1,54,0.1205454642,0.05122891844,0.9705561614,0.0973209404,23,890,1373,16483,27,0.07617909496,glove,talk.politics.mideast
2022-11-26 2:40,2474260,logreg,relevance,20newsgroup,9414,3,159,0.9122562674,0.329262777,0.8244620612,0.4705882353,57,728,16302,1483,155,0.04346186531,glove,talk.politics.mideast
2022-11-26 2:42,2474260,logreg,relevance,20newsgroup,9414,5,260,0.9700005386,0.689206762,0.625,0.6555349412,92,530,17480,239,318,0.04258444869,glove,talk.politics.mideast
2022-11-26 2:44,2474260,logreg,relevance,20newsgroup,9414,10,495,0.9747436177,0.6983930779,0.7206632653,0.7093534212,156,565,17304,244,219,0.03901529637,glove,talk.politics.mideast
2022-11-26 2:46,2474260,logreg,relevance,20newsgroup,9414,20,910,0.5025394876,0.06937624073,0.9910447761,0.1296748364,270,664,8340,8907,6,0.0492319949,glove,talk.politics.mideast
2022-11-26 2:51,2474260,logreg,relevance,20newsgroup,14121,1,58,0.09009537003,0.05016145195,0.9814814815,0.09544491525,22,901,790,17061,17,0.06298066709,glove,talk.politics.mideast
2022-11-26 2:56,2474260,logreg,relevance,20newsgroup,14121,3,171,0.5555853345,0.09167950693,0.9563719862,0.1673194737,69,833,9532,8253,38,0.05237235323,glove,talk.politics.mideast
2022-11-26 3:01,2474260,logreg,relevance,20newsgroup,14121,5,280,0.9402598803,0.4138785626,0.8048192771,0.5466448445,110,668,16771,946,162,0.05112810707,glove,talk.politics.mideast
2022-11-26 3:06,2474260,logreg,relevance,20newsgroup,14121,10,535,0.7480319265,0.1316190476,0.9325236167,0.2306793524,199,691,12992,4559,50,0.05222859571,glove,talk.politics.mideast
2022-11-26 3:11,2474260,logreg,relevance,20newsgroup,14121,20,990,0.9793126647,0.6794019934,0.6991452991,0.6891322662,355,409,17059,193,176,0.05036594434,glove,talk.politics.mideast
2022-11-26 3:19,2474260,logreg,relevance,20newsgroup,18828,1,61,0.7979857189,0.1721068249,0.8213507625,0.2845819966,22,754,14221,3627,164,0.03083970682,glove,talk.politics.mideast
2022-11-26 3:28,2474260,logreg,relevance,20newsgroup,18828,3,180,0.6799485172,0.1203097082,0.930875576,0.2130801688,72,808,11871,5908,60,0.04546951349,glove,talk.politics.mideast
2022-11-26 3:37,2474260,logreg,relevance,20newsgroup,18828,5,295,0.3144830563,0.05934277873,0.9720534629,0.1118568233,117,800,5028,12681,23,0.05167463352,glove,talk.politics.mideast
2022-11-26 3:45,2474260,logreg,relevance,20newsgroup,18828,10,565,0.9454605191,0.4013559322,0.8397163121,0.5431192661,235,592,16674,883,113,0.05628107075,glove,talk.politics.mideast
2022-11-26 3:54,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.9723800416,0.5427807487,0.7315315315,0.6231772832,385,406,16880,342,149,0.04907584449,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,941,1,31,0.1414662694,0.05449431618,0.9989258861,0.1033505584,9,930,1729,16136,1,0.06248671626,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,941,3,90,0.5270320756,0.09279196145,0.9847660501,0.1696026987,21,905,8970,8848,14,0.05207226355,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,941,5,145,0.831816722,0.2149987202,0.9180327869,0.3484031522,25,840,14700,3067,75,0.04061636557,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,941,10,265,0.9093847646,0.3402692778,0.9276974416,0.4979104478,41,834,16046,1617,65,0.04798087141,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,941,20,450,0.8885019318,0.2970784935,0.9419642857,0.451699224,44,844,15484,1997,52,0.04803666312,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,1882,1,37,0.5643427355,0.09695690804,0.9407327586,0.1757954088,12,873,9731,8131,55,0.0474229543,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,1882,3,108,0.6173940916,0.1103078649,0.9735973597,0.1981639051,31,885,10672,7138,24,0.05672157279,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,1882,5,175,0.898295089,0.3080750096,0.9004474273,0.4590818363,46,805,15950,1808,89,0.05065887354,glove,talk.politics.mideast
2022-11-26 3:54,2474260,svm,relevance,20newsgroup,1882,10,325,0.7108420711,0.1378474467,0.982718894,0.2417800454,72,853,12299,5335,15,0.06031083953,glove,talk.politics.mideast
2022-11-26 3:55,2474260,svm,relevance,20newsgroup,1882,20,570,0.7608040751,0.1601857226,0.9695550351,0.2749460402,86,828,13062,4341,26,0.05266737513,glove,talk.politics.mideast
2022-11-26 3:55,2474260,svm,relevance,20newsgroup,3765,1,44,0.3757120801,0.07250850946,0.9902702703,0.1351231745,15,916,6141,11717,9,0.04685258964,glove,talk.politics.mideast
2022-11-26 3:55,2474260,svm,relevance,20newsgroup,3765,3,129,0.803454915,0.1832305232,0.889135255,0.3038454253,38,802,14221,3575,100,0.036812749,glove,talk.politics.mideast
2022-11-26 3:56,2474260,svm,relevance,20newsgroup,3765,5,210,0.7701025944,0.1617968595,0.9281641961,0.2755585647,63,814,13523,4217,63,0.04545816733,glove,talk.politics.mideast
2022-11-26 3:56,2474260,svm,relevance,20newsgroup,3765,10,395,0.9044596354,0.3070211882,0.8882211538,0.4563136771,108,739,15932,1668,93,0.04891633466,glove,talk.politics.mideast
2022-11-26 3:57,2474260,svm,relevance,20newsgroup,3765,20,710,0.9194679031,0.338779433,0.8946700508,0.4914604392,152,705,15953,1376,83,0.05075697211,glove,talk.politics.mideast
2022-11-26 3:57,2474260,svm,relevance,20newsgroup,4707,1,47,0.68514377,0.1297120807,0.9469122427,0.2281686464,17,874,11993,5864,49,0.0426067559,glove,talk.politics.mideast
