Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy,Precision,Recall,F1-Score,Relevant labeled,TP,TN,FP,FN,Prevalence,representation
2022-11-26 0:16,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,1,44,0.08995440099,0.08995440099,1,0.1650608519,3,651,0,6586,0,0.1594754188,bow
2022-11-26 0:18,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,1,44,0.08995440099,0.08995440099,1,0.1650608519,3,651,0,6586,0,0.1594754188,bow
2022-11-26 0:20,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,1,44,0.08995440099,0.08995440099,1,0.1650608519,3,651,0,6586,0,0.1594754188,bow
2022-11-26 0:22,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,1,44,0.08995440099,0.08995440099,1,0.1650608519,3,651,0,6586,0,0.1594754188,bow
2022-11-26 0:24,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,1,44,0.08995440099,0.08995440099,1,0.1650608519,3,651,0,6586,0,0.1594754188,bow
2022-11-26 0:26,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,3,129,0.08598993289,0.08598993289,1,0.158362302,39,615,0,6537,0,0.08709145839,bow
2022-11-26 0:29,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,3,129,0.08598993289,0.08598993289,1,0.158362302,39,615,0,6537,0,0.08709145839,bow
2022-11-26 0:32,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,3,129,0.08598993289,0.08598993289,1,0.158362302,39,615,0,6537,0,0.08709145839,bow
2022-11-26 0:35,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,3,129,0.08598993289,0.08598993289,1,0.158362302,39,615,0,6537,0,0.08709145839,bow
2022-11-26 0:37,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,3,129,0.08598993289,0.08598993289,1,0.158362302,39,615,0,6537,0,0.08709145839,bow
2022-11-26 0:41,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,5,210,0.08244944138,0.08244944138,1,0.1523386465,71,583,0,6488,0,0.0906097226,bow
2022-11-26 0:44,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,5,210,0.08244944138,0.08244944138,1,0.1523386465,71,583,0,6488,0,0.0906097226,bow
2022-11-26 0:47,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,5,210,0.08244944138,0.08244944138,1,0.1523386465,71,583,0,6488,0,0.0906097226,bow
2022-11-26 0:50,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,5,210,0.08244944138,0.08244944138,1,0.1523386465,71,583,0,6488,0,0.0906097226,bow
2022-11-26 0:53,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,5,210,0.08244944138,0.08244944138,1,0.1523386465,71,583,0,6488,0,0.0906097226,bow
2022-11-26 0:57,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,10,395,0.07580598315,0.07580598315,1,0.1409287257,132,522,0,6364,0,0.1021450151,bow
2022-11-26 1:01,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,10,395,0.07580598315,0.07580598315,1,0.1409287257,132,522,0,6364,0,0.1021450151,bow
2022-11-26 1:05,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,10,395,0.07580598315,0.07580598315,1,0.1409287257,132,522,0,6364,0,0.1021450151,bow
2022-11-26 1:09,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,10,395,0.07580598315,0.07580598315,1,0.1409287257,132,522,0,6364,0,0.1021450151,bow
2022-11-26 1:13,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,10,395,0.07580598315,0.07580598315,1,0.1409287257,132,522,0,6364,0,0.1021450151,bow
2022-11-26 1:18,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,20,710,0.06650433724,0.06650433724,1,0.1247146119,217,437,0,6134,0,0.09301771491,bow
2022-11-26 1:23,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,20,710,0.06650433724,0.06650433724,1,0.1247146119,217,437,0,6134,0,0.09301771491,bow
2022-11-26 1:29,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,20,710,0.06650433724,0.06650433724,1,0.1247146119,217,437,0,6134,0,0.09301771491,bow
2022-11-26 1:34,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,20,710,0.06650433724,0.06650433724,1,0.1247146119,217,437,0,6134,0,0.09301771491,bow
2022-11-26 1:40,2474260,svm,half_relevance_half_uncertainty,displaced_persons,3641,20,710,0.06650433724,0.06650433724,1,0.1247146119,217,437,0,6134,0,0.09301771491,bow
2022-11-26 1:42,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,1,48,0.07023365132,0.06715141146,0.7212863706,0.1228642233,1,471,37,6543,182,0,bow
2022-11-26 1:45,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,1,48,0.07023365132,0.06715141146,0.7212863706,0.1228642233,1,471,37,6543,182,0,bow
2022-11-26 1:48,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,1,48,0.07023365132,0.06715141146,0.7212863706,0.1228642233,1,471,37,6543,182,0,bow
2022-11-26 1:51,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,1,48,0.07023365132,0.06715141146,0.7212863706,0.1228642233,1,471,37,6543,182,0,bow
2022-11-26 1:54,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,1,48,0.07023365132,0.06715141146,0.7212863706,0.1228642233,1,471,37,6543,182,0,bow
2022-11-26 1:58,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,3,141,0.08515406162,0.08515406162,1,0.1569437274,46,608,0,6532,0,0.07402490386,bow
2022-11-26 2:03,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,3,141,0.08515406162,0.08515406162,1,0.1569437274,46,608,0,6532,0,0.07402490386,bow
2022-11-26 2:07,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,3,141,0.08515406162,0.08515406162,1,0.1569437274,46,608,0,6532,0,0.07402490386,bow
2022-11-26 2:12,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,3,141,0.08515406162,0.08515406162,1,0.1569437274,46,608,0,6532,0,0.07402490386,bow
2022-11-26 2:16,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,3,141,0.08515406162,0.08515406162,1,0.1569437274,46,608,0,6532,0,0.07402490386,bow
2022-11-26 2:21,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,5,230,0.07970500638,0.07970500638,1,0.147642191,92,562,0,6489,0,0.09875114448,bow
2022-11-26 2:27,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,5,230,0.07970500638,0.07970500638,1,0.147642191,92,562,0,6489,0,0.09875114448,bow
2022-11-26 2:33,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,5,230,0.07970500638,0.07970500638,1,0.147642191,92,562,0,6489,0,0.09875114448,bow
2022-11-26 2:38,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,5,230,0.07970500638,0.07970500638,1,0.147642191,92,562,0,6489,0,0.09875114448,bow
2022-11-26 2:44,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,5,230,0.07970500638,0.07970500638,1,0.147642191,92,562,0,6489,0,0.09875114448,bow
2022-11-26 2:50,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,10,435,0.07026000584,0.07026000584,1,0.1312952095,173,481,0,6365,0,0.09717451016,bow
2022-11-26 2:57,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,10,435,0.07026000584,0.07026000584,1,0.1312952095,173,481,0,6365,0,0.09717451016,bow
2022-11-26 3:03,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,10,435,0.07026000584,0.07026000584,1,0.1312952095,173,481,0,6365,0,0.09717451016,bow
2022-11-26 3:10,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,10,435,0.07026000584,0.07026000584,1,0.1312952095,173,481,0,6365,0,0.09717451016,bow
2022-11-26 3:17,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,10,435,0.07026000584,0.07026000584,1,0.1312952095,173,481,0,6365,0,0.09717451016,bow
2022-11-26 3:26,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,20,790,0.05638576491,0.05638576491,1,0.106752224,288,366,0,6125,0,0.0946941952,bow
2022-11-26 3:35,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,20,790,0.05638576491,0.05638576491,1,0.106752224,288,366,0,6125,0,0.0946941952,bow
2022-11-26 3:44,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,20,790,0.05638576491,0.05638576491,1,0.106752224,288,366,0,6125,0,0.0946941952,bow
2022-11-26 3:53,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,20,790,0.05638576491,0.05638576491,1,0.106752224,288,366,0,6125,0,0.0946941952,bow
2022-11-26 4:02,2474260,svm,half_relevance_half_uncertainty,displaced_persons,5461,20,790,0.05638576491,0.05638576491,1,0.106752224,288,366,0,6125,0,0.0946941952,bow
2022-11-26 4:06,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,1,51,0.112724758,0.09225979907,1,0.1689337997,2,652,163,6415,0,0.09458939852,bow
2022-11-26 4:10,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,1,51,0.112724758,0.09225979907,1,0.1689337997,2,652,163,6415,0,0.09458939852,bow
2022-11-26 4:14,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,1,51,0.112724758,0.09225979907,1,0.1689337997,2,652,163,6415,0,0.09458939852,bow
2022-11-26 4:19,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,1,51,0.112724758,0.09225979907,1,0.1689337997,2,652,163,6415,0,0.09458939852,bow
2022-11-26 4:23,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,1,51,0.112724758,0.09225979907,1,0.1689337997,2,652,163,6415,0,0.09458939852,bow
2022-11-26 4:29,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,3,150,0.08694432758,0.08694432758,1,0.1599793575,34,620,0,6511,0,0.1040098874,bow
2022-11-26 4:34,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,3,150,0.08694432758,0.08694432758,1,0.1599793575,34,620,0,6511,0,0.1040098874,bow
2022-11-26 4:40,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,3,150,0.08694432758,0.08694432758,1,0.1599793575,34,620,0,6511,0,0.1040098874,bow
2022-11-26 4:46,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,3,150,0.08694432758,0.08694432758,1,0.1599793575,34,620,0,6511,0,0.1040098874,bow
2022-11-26 4:51,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,3,150,0.08694432758,0.08694432758,1,0.1599793575,34,620,0,6511,0,0.1040098874,bow
2022-11-26 4:58,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,5,245,0.08143831723,0.08143831723,1,0.1506111184,81,573,0,6463,0,0.1056632793,bow
2022-11-26 5:04,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,5,245,0.08143831723,0.08143831723,1,0.1506111184,81,573,0,6463,0,0.1056632793,bow
2022-11-26 5:11,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,5,245,0.08143831723,0.08143831723,1,0.1506111184,81,573,0,6463,0,0.1056632793,bow
2022-11-26 5:17,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,5,245,0.08143831723,0.08143831723,1,0.1506111184,81,573,0,6463,0,0.1056632793,bow
2022-11-26 5:24,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,5,245,0.08143831723,0.08143831723,1,0.1506111184,81,573,0,6463,0,0.1056632793,bow
2022-11-26 5:33,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,10,465,0.07438380282,0.07438380282,1,0.138467841,147,507,0,6309,0,0.1003426257,bow
2022-11-26 5:42,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,10,465,0.07438380282,0.07438380282,1,0.138467841,147,507,0,6309,0,0.1003426257,bow
2022-11-26 5:50,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,10,465,0.07438380282,0.07438380282,1,0.138467841,147,507,0,6309,0,0.1003426257,bow
2022-11-26 5:58,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,10,465,0.07438380282,0.07438380282,1,0.138467841,147,507,0,6309,0,0.1003426257,bow
2022-11-26 6:07,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,10,465,0.07438380282,0.07438380282,1,0.138467841,147,507,0,6309,0,0.1003426257,bow
2022-11-26 6:18,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,20,850,0.05691183331,0.05691183331,1,0.1076945711,288,366,0,6065,0,0.09127300192,bow
2022-11-26 6:29,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,20,850,0.05691183331,0.05691183331,1,0.1076945711,288,366,0,6065,0,0.09127300192,bow
2022-11-26 6:40,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,20,850,0.05691183331,0.05691183331,1,0.1076945711,288,366,0,6065,0,0.09127300192,bow
2022-11-26 6:52,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,20,850,0.05691183331,0.05691183331,1,0.1076945711,288,366,0,6065,0,0.09127300192,bow
2022-11-26 7:03,2474260,svm,half_relevance_half_uncertainty,displaced_persons,7282,20,850,0.05691183331,0.05691183331,1,0.1076945711,288,366,0,6065,0,0.09127300192,bow
2022-11-26 7:03,2474260,logreg,uncertainty,displaced_persons,364,1,23,0.8777900248,0.4207077326,0.9953488372,0.5914325196,9,642,5729,884,3,0.1182692308,sbert
2022-11-26 7:03,2474260,logreg,uncertainty,displaced_persons,364,1,23,0.8777900248,0.4207077326,0.9953488372,0.5914325196,9,642,5729,884,3,0.1182692308,sbert
2022-11-26 7:03,2474260,logreg,uncertainty,displaced_persons,364,1,23,0.8777900248,0.4207077326,0.9953488372,0.5914325196,9,642,5729,884,3,0.1182692308,sbert
2022-11-26 7:04,2474260,logreg,uncertainty,displaced_persons,364,1,23,0.8777900248,0.4207077326,0.9953488372,0.5914325196,9,642,5729,884,3,0.1182692308,sbert
2022-11-26 7:04,2474260,logreg,uncertainty,displaced_persons,364,1,23,0.8777900248,0.4207077326,0.9953488372,0.5914325196,9,642,5729,884,3,0.1182692308,sbert
2022-11-26 7:04,2474260,logreg,uncertainty,displaced_persons,364,3,66,0.9270963271,0.5489130435,0.9558359621,0.6973532796,20,606,6083,498,28,0.1067307692,sbert
2022-11-26 7:04,2474260,logreg,uncertainty,displaced_persons,364,3,66,0.9270963271,0.5489130435,0.9558359621,0.6973532796,20,606,6083,498,28,0.1067307692,sbert
2022-11-26 7:04,2474260,logreg,uncertainty,displaced_persons,364,3,66,0.9270963271,0.5489130435,0.9558359621,0.6973532796,20,606,6083,498,28,0.1067307692,sbert
2022-11-26 7:05,2474260,logreg,uncertainty,displaced_persons,364,3,66,0.9270963271,0.5489130435,0.9558359621,0.6973532796,20,606,6083,498,28,0.1067307692,sbert
2022-11-26 7:05,2474260,logreg,uncertainty,displaced_persons,364,3,66,0.9270963271,0.5489130435,0.9558359621,0.6973532796,20,606,6083,498,28,0.1067307692,sbert
2022-11-26 7:05,2474260,logreg,uncertainty,displaced_persons,364,5,105,0.9099777035,0.4920760697,0.9920127796,0.6578389831,28,621,5909,641,5,0.1026923077,sbert
2022-11-26 7:05,2474260,logreg,uncertainty,displaced_persons,364,5,105,0.9099777035,0.4920760697,0.9920127796,0.6578389831,28,621,5909,641,5,0.1026923077,sbert
2022-11-26 7:05,2474260,logreg,uncertainty,displaced_persons,364,5,105,0.9099777035,0.4920760697,0.9920127796,0.6578389831,28,621,5909,641,5,0.1026923077,sbert
2022-11-26 7:06,2474260,logreg,uncertainty,displaced_persons,364,5,105,0.9099777035,0.4920760697,0.9920127796,0.6578389831,28,621,5909,641,5,0.1026923077,sbert
2022-11-26 7:06,2474260,logreg,uncertainty,displaced_persons,364,5,105,0.9099777035,0.4920760697,0.9920127796,0.6578389831,28,621,5909,641,5,0.1026923077,sbert
2022-11-26 7:06,2474260,logreg,uncertainty,displaced_persons,364,10,185,0.9243235626,0.5356200528,0.9854368932,0.694017094,36,609,5950,528,9,0.1018269231,sbert
2022-11-26 7:06,2474260,logreg,uncertainty,displaced_persons,364,10,185,0.9243235626,0.5356200528,0.9854368932,0.694017094,36,609,5950,528,9,0.1018269231,sbert
2022-11-26 7:06,2474260,logreg,uncertainty,displaced_persons,364,10,185,0.9243235626,0.5356200528,0.9854368932,0.694017094,36,609,5950,528,9,0.1018269231,sbert
2022-11-26 7:07,2474260,logreg,uncertainty,displaced_persons,364,10,185,0.9243235626,0.5356200528,0.9854368932,0.694017094,36,609,5950,528,9,0.1018269231,sbert
2022-11-26 7:07,2474260,logreg,uncertainty,displaced_persons,364,10,185,0.9243235626,0.5356200528,0.9854368932,0.694017094,36,609,5950,528,9,0.1018269231,sbert
2022-11-26 7:07,2474260,logreg,uncertainty,displaced_persons,364,20,290,0.9256186526,0.54390681,0.9822006472,0.7001153403,36,607,5864,509,11,0.1009615385,sbert
2022-11-26 7:07,2474260,logreg,uncertainty,displaced_persons,364,20,290,0.9256186526,0.54390681,0.9822006472,0.7001153403,36,607,5864,509,11,0.1009615385,sbert
2022-11-26 7:07,2474260,logreg,uncertainty,displaced_persons,364,20,290,0.9256186526,0.54390681,0.9822006472,0.7001153403,36,607,5864,509,11,0.1009615385,sbert
2022-11-26 7:08,2474260,logreg,uncertainty,displaced_persons,364,20,290,0.9256186526,0.54390681,0.9822006472,0.7001153403,36,607,5864,509,11,0.1009615385,sbert
2022-11-26 7:08,2474260,logreg,uncertainty,displaced_persons,364,20,290,0.9256186526,0.54390681,0.9822006472,0.7001153403,36,607,5864,509,11,0.1009615385,sbert
2022-11-26 7:08,2474260,logreg,uncertainty,displaced_persons,728,1,29,0.8909266409,0.4478656403,0.9968847352,0.6180589087,12,640,5821,789,2,0.1153846154,sbert
2022-11-26 7:08,2474260,logreg,uncertainty,displaced_persons,728,1,29,0.8909266409,0.4478656403,0.9968847352,0.6180589087,12,640,5821,789,2,0.1153846154,sbert
2022-11-26 7:08,2474260,logreg,uncertainty,displaced_persons,728,1,29,0.8909266409,0.4478656403,0.9968847352,0.6180589087,12,640,5821,789,2,0.1153846154,sbert
2022-11-26 7:09,2474260,logreg,uncertainty,displaced_persons,728,1,29,0.8909266409,0.4478656403,0.9968847352,0.6180589087,12,640,5821,789,2,0.1153846154,sbert
2022-11-26 7:09,2474260,logreg,uncertainty,displaced_persons,728,1,29,0.8909266409,0.4478656403,0.9968847352,0.6180589087,12,640,5821,789,2,0.1153846154,sbert
2022-11-26 7:09,2474260,logreg,uncertainty,displaced_persons,728,3,84,0.9373350007,0.5844402277,0.9793322734,0.7320261438,25,616,6130,438,13,0.08317307692,sbert
2022-11-26 7:09,2474260,logreg,uncertainty,displaced_persons,728,3,84,0.9373350007,0.5844402277,0.9793322734,0.7320261438,25,616,6130,438,13,0.08317307692,sbert
2022-11-26 7:10,2474260,logreg,uncertainty,displaced_persons,728,3,84,0.9373350007,0.5844402277,0.9793322734,0.7320261438,25,616,6130,438,13,0.08317307692,sbert
2022-11-26 7:10,2474260,logreg,uncertainty,displaced_persons,728,3,84,0.9373350007,0.5844402277,0.9793322734,0.7320261438,25,616,6130,438,13,0.08317307692,sbert
2022-11-26 7:10,2474260,logreg,uncertainty,displaced_persons,728,3,84,0.9373350007,0.5844402277,0.9793322734,0.7320261438,25,616,6130,438,13,0.08317307692,sbert
2022-11-26 7:10,2474260,logreg,uncertainty,displaced_persons,728,5,135,0.9287713406,0.5480943739,0.9821138211,0.7035527082,39,604,6033,498,11,0.09259615385,sbert
2022-11-26 7:10,2474260,logreg,uncertainty,displaced_persons,728,5,135,0.9287713406,0.5480943739,0.9821138211,0.7035527082,39,604,6033,498,11,0.09259615385,sbert
2022-11-26 7:11,2474260,logreg,uncertainty,displaced_persons,728,5,135,0.9287713406,0.5480943739,0.9821138211,0.7035527082,39,604,6033,498,11,0.09259615385,sbert
2022-11-26 7:11,2474260,logreg,uncertainty,displaced_persons,728,5,135,0.9287713406,0.5480943739,0.9821138211,0.7035527082,39,604,6033,498,11,0.09259615385,sbert
2022-11-26 7:11,2474260,logreg,uncertainty,displaced_persons,728,5,135,0.9287713406,0.5480943739,0.9821138211,0.7035527082,39,604,6033,498,11,0.09259615385,sbert
2022-11-26 7:11,2474260,logreg,uncertainty,displaced_persons,728,10,245,0.9356168277,0.5708699902,0.9765886288,0.7205428748,56,584,5999,439,14,0.08826923077,sbert
2022-11-26 7:12,2474260,logreg,uncertainty,displaced_persons,728,10,245,0.9356168277,0.5708699902,0.9765886288,0.7205428748,56,584,5999,439,14,0.08826923077,sbert
2022-11-26 7:12,2474260,logreg,uncertainty,displaced_persons,728,10,245,0.9356168277,0.5708699902,0.9765886288,0.7205428748,56,584,5999,439,14,0.08826923077,sbert
2022-11-26 7:12,2474260,logreg,uncertainty,displaced_persons,728,10,245,0.9356168277,0.5708699902,0.9765886288,0.7205428748,56,584,5999,439,14,0.08826923077,sbert
2022-11-26 7:12,2474260,logreg,uncertainty,displaced_persons,728,10,245,0.9356168277,0.5708699902,0.9765886288,0.7205428748,56,584,5999,439,14,0.08826923077,sbert
2022-11-26 7:12,2474260,logreg,uncertainty,displaced_persons,728,20,410,0.9423664678,0.6033229491,0.9764705882,0.7458279846,59,581,5894,382,14,0.08365384615,sbert
2022-11-26 7:13,2474260,logreg,uncertainty,displaced_persons,728,20,410,0.9423664678,0.6033229491,0.9764705882,0.7458279846,59,581,5894,382,14,0.08365384615,sbert
2022-11-26 7:13,2474260,logreg,uncertainty,displaced_persons,728,20,410,0.9423664678,0.6033229491,0.9764705882,0.7458279846,59,581,5894,382,14,0.08365384615,sbert
2022-11-26 7:13,2474260,logreg,uncertainty,displaced_persons,728,20,410,0.9423664678,0.6033229491,0.9764705882,0.7458279846,59,581,5894,382,14,0.08365384615,sbert
2022-11-26 7:13,2474260,logreg,uncertainty,displaced_persons,728,20,410,0.9423664678,0.6033229491,0.9764705882,0.7458279846,59,581,5894,382,14,0.08365384615,sbert
2022-11-26 7:14,2474260,logreg,uncertainty,displaced_persons,1456,1,35,0.8837979575,0.4317567568,0.9984375,0.6028301887,14,639,5765,841,1,0.09879807692,sbert
2022-11-26 7:14,2474260,logreg,uncertainty,displaced_persons,1456,1,35,0.8837979575,0.4317567568,0.9984375,0.6028301887,14,639,5765,841,1,0.09879807692,sbert
2022-11-26 7:14,2474260,logreg,uncertainty,displaced_persons,1456,1,35,0.8837979575,0.4317567568,0.9984375,0.6028301887,14,639,5765,841,1,0.09879807692,sbert
2022-11-26 7:14,2474260,logreg,uncertainty,displaced_persons,1456,1,35,0.8837979575,0.4317567568,0.9984375,0.6028301887,14,639,5765,841,1,0.09879807692,sbert
2022-11-26 7:15,2474260,logreg,uncertainty,displaced_persons,1456,1,35,0.8837979575,0.4317567568,0.9984375,0.6028301887,14,639,5765,841,1,0.09879807692,sbert
2022-11-26 7:15,2474260,logreg,uncertainty,displaced_persons,1456,3,102,0.9199052793,0.5156646909,0.9950980392,0.6793084216,42,609,5995,572,3,0.1192307692,sbert
2022-11-26 7:15,2474260,logreg,uncertainty,displaced_persons,1456,3,102,0.9199052793,0.5156646909,0.9950980392,0.6793084216,42,609,5995,572,3,0.1192307692,sbert
2022-11-26 7:15,2474260,logreg,uncertainty,displaced_persons,1456,3,102,0.9199052793,0.5156646909,0.9950980392,0.6793084216,42,609,5995,572,3,0.1192307692,sbert
2022-11-26 7:16,2474260,logreg,uncertainty,displaced_persons,1456,3,102,0.9199052793,0.5156646909,0.9950980392,0.6793084216,42,609,5995,572,3,0.1192307692,sbert
2022-11-26 7:16,2474260,logreg,uncertainty,displaced_persons,1456,3,102,0.9199052793,0.5156646909,0.9950980392,0.6793084216,42,609,5995,572,3,0.1192307692,sbert
2022-11-26 7:16,2474260,logreg,uncertainty,displaced_persons,1456,5,165,0.9187745925,0.5111876076,0.9834437086,0.6727066818,50,594,5944,568,10,0.08120192308,sbert
2022-11-26 7:16,2474260,logreg,uncertainty,displaced_persons,1456,5,165,0.9187745925,0.5111876076,0.9834437086,0.6727066818,50,594,5944,568,10,0.08120192308,sbert
2022-11-26 7:17,2474260,logreg,uncertainty,displaced_persons,1456,5,165,0.9187745925,0.5111876076,0.9834437086,0.6727066818,50,594,5944,568,10,0.08120192308,sbert
2022-11-26 7:17,2474260,logreg,uncertainty,displaced_persons,1456,5,165,0.9187745925,0.5111876076,0.9834437086,0.6727066818,50,594,5944,568,10,0.08120192308,sbert
2022-11-26 7:17,2474260,logreg,uncertainty,displaced_persons,1456,5,165,0.9187745925,0.5111876076,0.9834437086,0.6727066818,50,594,5944,568,10,0.08120192308,sbert
2022-11-26 7:18,2474260,logreg,uncertainty,displaced_persons,1456,10,305,0.9214449541,0.5072727273,0.9893617021,0.6706730769,90,558,5870,542,6,0.09389423077,sbert
2022-11-26 7:18,2474260,logreg,uncertainty,displaced_persons,1456,10,305,0.9214449541,0.5072727273,0.9893617021,0.6706730769,90,558,5870,542,6,0.09389423077,sbert
2022-11-26 7:18,2474260,logreg,uncertainty,displaced_persons,1456,10,305,0.9214449541,0.5072727273,0.9893617021,0.6706730769,90,558,5870,542,6,0.09389423077,sbert
2022-11-26 7:18,2474260,logreg,uncertainty,displaced_persons,1456,10,305,0.9214449541,0.5072727273,0.9893617021,0.6706730769,90,558,5870,542,6,0.09389423077,sbert
2022-11-26 7:19,2474260,logreg,uncertainty,displaced_persons,1456,10,305,0.9214449541,0.5072727273,0.9893617021,0.6706730769,90,558,5870,542,6,0.09389423077,sbert
2022-11-26 7:19,2474260,logreg,uncertainty,displaced_persons,1456,20,530,0.9238631314,0.5100671141,0.9943925234,0.6742712294,119,532,5705,511,3,0.09090144231,sbert
2022-11-26 7:19,2474260,logreg,uncertainty,displaced_persons,1456,20,530,0.9238631314,0.5100671141,0.9943925234,0.6742712294,119,532,5705,511,3,0.09090144231,sbert
2022-11-26 7:20,2474260,logreg,uncertainty,displaced_persons,1456,20,530,0.9238631314,0.5100671141,0.9943925234,0.6742712294,119,532,5705,511,3,0.09090144231,sbert
2022-11-26 7:20,2474260,logreg,uncertainty,displaced_persons,1456,20,530,0.9238631314,0.5100671141,0.9943925234,0.6742712294,119,532,5705,511,3,0.09090144231,sbert
2022-11-26 7:20,2474260,logreg,uncertainty,displaced_persons,1456,20,530,0.9238631314,0.5100671141,0.9943925234,0.6742712294,119,532,5705,511,3,0.09090144231,sbert
2022-11-26 7:20,2474260,logreg,uncertainty,displaced_persons,1820,1,37,0.7443401436,0.2570281124,0.9968847352,0.4086845466,12,640,4752,1850,2,0.08884615385,sbert
2022-11-26 7:21,2474260,logreg,uncertainty,displaced_persons,1820,1,37,0.7443401436,0.2570281124,0.9968847352,0.4086845466,12,640,4752,1850,2,0.08884615385,sbert
2022-11-26 7:21,2474260,logreg,uncertainty,displaced_persons,1820,1,37,0.7443401436,0.2570281124,0.9968847352,0.4086845466,12,640,4752,1850,2,0.08884615385,sbert
2022-11-26 7:21,2474260,logreg,uncertainty,displaced_persons,1820,1,37,0.7443401436,0.2570281124,0.9968847352,0.4086845466,12,640,4752,1850,2,0.08884615385,sbert
2022-11-26 7:22,2474260,logreg,uncertainty,displaced_persons,1820,1,37,0.7443401436,0.2570281124,0.9968847352,0.4086845466,12,640,4752,1850,2,0.08884615385,sbert
2022-11-26 7:22,2474260,logreg,uncertainty,displaced_persons,1820,3,108,0.9333612157,0.5740365112,0.9070512821,0.7031055901,30,566,6129,420,58,0.06192307692,sbert
